0	0									0	2									0	7300									7400	80									100
1	0									0	2									0	7300									15002	80									100
301	0	1								0	2	0								0	7300	7400								15002	80	50								100
302	0	1								0	2	0								0	7300	7400								15002	80	50								100
303	0	1								0	2	0								0	7300	7400								15002	80	50								100
304	0	1								0	2	0								0	7300	7400								15002	80	50								100
311	0	0								0	6	2								2	7300	630								7300	30	40								100
312	0	1								0	2	0								0	7300	7400								15002	80	50								100
313	0	1								0	2	0								0	7300	7400								15002	80	50								100
314	0	1								0	2	0								0	7300	7400								15002	80	50								100
315	0	1								0	2	0								0	7300	7400								15002	80	50								100
321	0	1								0	2	0								0	7300	7400								15002	80	50								100
322	0	1								0	2	0								0	7300	7400								15002	80	50								100
323	0	1								0	2	0								0	7300	7400								15002	80	50								100
324	0	1								0	2	0								0	7300	7400								15002	80	50								100
325	0	1								0	2	0								0	7300	7400								15002	80	50								100
331	0	1								0	2	0								0	7300	7400								15002	80	50								100
332	0	1								0	2	0								0	7300	7400								15002	80	50								100
333	0	1								0	2	0								0	7300	7400								15002	80	50								100
334	0	1								0	2	0								0	7300	7400								15002	80	50								100
401	0	1								0	2	0								0	7300	7400								15002	80	50								100
402	0	1								0	2	0								0	7300	7400								15002	80	50								100
403	0	1								0	2	0								0	7300	7400								15002	80	50								100
404	0	1								0	2	0								0	7300	7400								15002	80	50								100
405	0	1								0	2	0								0	7300	7400								15002	80	50								100
406	0	1								0	2	0								0	7300	7400								15002	80	50								100
411	0	1								0	2	0								0	7300	7400								15002	80	50								100
412	0	1								0	2	0								0	7300	7400								15002	80	50								100
413	0	1								0	2	0								0	7300	7400								15002	80	50								100
414	0	1								0	2	0								0	7300	7400								15002	80	50								100
421	0	1								0	2	0								0	7300	7400								15002	80	50								100
422	0	1								0	2	0								0	7300	7400								15002	80	50								100
423	0	1								0	2	0								0	7300	7400								15002	80	50								100
424	0	1								0	2	0								0	7300	7400								15002	80	50								100
431	0	1								0	2	0								0	7300	7400								15002	80	50								100
432	0	1								0	2	0								0	7300	7400								15002	80	50								100
433	0	1								0	2	0								0	7300	7400								15002	80	50								100
434	0	1								0	2	0								0	7300	7400								15002	80	50								100
435	0	1								0	2	0								0	7300	7400								15002	80	50								100
501	0	1								0	2	0								0	7300	7400								15002	80	50								100
502	0	1								0	2	0								0	7300	7400								15002	80	50								100
503	0	1								0	2	0								0	7300	7400								15002	80	50								100
504	0	1								0	2	0								0	7300	7400								15002	80	50								100
511	0	1								0	0	0								0	15002	7400								15002	100	50								100
512	0	1								0	0	0								0	15002	7400								15002	100	50								100
513	0	1								0	0	0								0	15002	7400								15002	100	50								100
514	0	1								0	0	0								0	15002	7400								15002	100	50								100
521	0	1								0	2	0								0	7300	7400								15002	80	50								100
522	0	1								0	2	0								0	7300	7400								15002	80	50								100
523	0	1								0	2	0								0	7300	7400								15002	80	50								100
524	0	1								0	2	0								0	7300	7400								15002	80	50								100
525	0	1								0	2	0								0	7300	7400								15002	80	50								100
531	0	1								0	2	0								0	7300	7400								15002	80	50								100
532	0	1								0	2	0								0	7300	7400								15002	80	50								100
533	0	1								0	2	0								0	7300	7400								15002	80	50								100
534	0	1								0	2	0								0	7300	7400								15002	80	50								100
601	0	1								0	2	0								0	7300	7400								15002	80	50								100
602	0	1								0	2	0								0	7300	7400								15002	80	50								100
603	0	1								0	2	0								0	7300	7400								15002	80	50								100
604	0	1								0	2	0								0	7300	7400								15002	80	50								100
611	0	1								0	2	0								0	7300	7400								15002	80	50								100
612	0	1								0	2	0								0	7300	7400								15002	80	50								100
613	0	1								0	2	0								0	7300	7400								15002	80	50								100
614	0	1								0	2	0								0	7300	7400								15002	80	50								100
615	0	1								0	2	0								0	7300	7400								15002	80	50								100
616	0	1								0	2	0								0	7300	7400								15002	80	50								100
621	0	1								0	2	0								0	7300	7400								15002	80	50								100
622	0	1								0	2	0								0	7300	7400								15002	80	50								100
623	0	1								0	2	0								0	7300	7400								15002	80	50								100
624	0	1								0	2	0								0	7300	7400								15002	80	50								100
631	0	1								0	2	0								0	7300	7400								15002	80	50								100
632	0	1								0	2	0								0	7300	7400								15002	80	50								100
633	0	1								0	2	0								0	7300	7400								15002	80	50								100
634	0	1								0	2	0								0	7300	7400								15002	80	50								100
701	0	1								0	2	0								0	7300	7400								15002	80	50								100
702	0	1								0	2	0								0	7300	7400								15002	80	50								100
703	0	1								0	2	0								0	7300	7400								15002	80	50								100
704	0	1								0	2	0								0	7300	7400								15002	80	50								100
711	0	1								0	2	0								0	7300	7400								15002	80	50								100
712	0	1								0	2	0								0	7300	7400								15002	80	50								100
713	0	1								0	2	0								0	7300	7400								15002	80	50								100
714	0	1								0	2	0								0	7300	7400								15002	80	50								100
715	0	1								0	2	0								0	7300	7400								15002	80	50								100
721	0	1								0	2	0								0	7300	7400								15002	80	50								100
722	0	1								0	2	0								0	7300	7400								15002	80	50								100
723	0	1								0	2	0								0	7300	7400								15002	80	50								100
724	0	1								0	2	0								0	7300	7400								15002	80	50								100
801	0	1	7							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
802	0	1	2							0	2	0	2							2	7300	7400	30							7300	80	50	50							100
803	0	1								0	2	0								0	7300	7400								15002	80	50								100
804	0	1								0	2	0								0	7300	7400								15002	80	50								100
811	0	1								0	2	0								0	7300	7400								15002	80	50								100
812	0	1								0	2	0								0	7300	7400								15002	80	50								100
813	0	1								0	2	0								0	7300	7400								15002	80	50								100
814	0	1								0	2	0								0	7300	7400								15002	80	50								100
821	0	1								0	2	0								0	7300	7400								15002	80	50								100
822	0	1								0	2	0								0	7300	7400								15002	80	50								100
823	0	1								0	2	0								0	7300	7400								15002	80	50								100
824	0	1								0	2	0								0	7300	7400								15002	80	50								100
831	0	1								0	2	0								0	7300	7400								15002	80	50								100
832	0	1								0	2	0								0	7300	7400								15002	80	50								100
833	0	1								0	2	0								0	7300	7400								15002	80	50								100
834	0	1								0	2	0								0	7300	7400								15002	80	50								100
835	0	1								0	2	0								0	7300	7400								15002	80	50								100
901	0	1								0	2	0								0	7300	7400								15002	80	50								100
902	0	1								0	2	0								0	7300	7400								15002	80	50								100
903	0	1								0	2	0								0	7300	7400								15002	80	50								100
904	0	1								0	2	0								0	7300	7400								15002	80	50								100
905	0	1								0	2	0								0	7300	7400								15002	80	50								100
906	0	1								0	2	0								0	7300	7400								15002	80	50								100
911	0	1								0	2	0								0	7300	7400								15002	80	50								100
912	0	1								0	2	0								0	7300	7400								15002	80	50								100
913	0	1								0	2	0								0	7300	7400								15002	80	50								100
914	0	1								0	2	0								0	7300	7400								15002	80	50								100
921	0	1								0	2	0								0	7300	7400								15002	80	50								100
922	0	1								0	2	0								0	7300	7400								15002	80	50								100
923	0	1								0	2	0								0	7300	7400								15002	80	50								100
924	0	1								0	2	0								0	7300	7400								15002	80	50								100
931	0	1								0	2	0								0	7300	7400								15002	80	50								100
932	0	1								0	2	0								0	7300	7400								15002	80	50								100
933	0	1								0	2	0								0	7300	7400								15002	80	50								100
934	0	1								0	2	0								0	7300	7400								15002	80	50								100
935	0	1								0	2	0								0	7300	7400								15002	80	50								100
936	0	1								0	2	0								0	7300	7400								15002	80	50								100
941	0	1								0	2	0								0	7300	7400								15002	80	50								100
942	0	1								0	2	0								0	7300	7400								15002	80	50								100
943	0	1								0	2	0								0	7300	7400								15002	80	50								100
999	0										0										15002										100									
1000	0	1	3							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1001	0	1	3							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1002	0	1	3							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1003	0	1	7							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1004	0	1	7							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1005	0	1	7							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
1006	0	1	2							0	2	0	2							2	7300	7400	30							7300	80	50	50							100
1007	0	2	0							0	2	2	0							0	7300	1930	15001							15002	50	60	10							100
1008	0	0								0	2	2								0	7300	1930								15002	60	50								100
1009	0	2								0	2	2								0	7300	7500								15002	80	50								100
1010	0	2								0	2	2								0	7300	7500								15002	80	50								100
1011	0	1								0	2	0								0	7300	7400								15002	80	50								100
1012	0	1								0	2	0								0	7300	7400								15002	80	50								100
1013	0	1								0	2	0								0	7300	7400								15002	80	50								100
1014	0	1								0	2	0								0	7300	7400								15002	80	50								100
1015	0	1								0	2	0								0	7300	7400								15002	80	50								100
1016	0	0	0							0	2	2	2							0	7300	2030	2430							7400	60	30	40							100
1018	0	0								0	2	2								0	7300	7901								7400	70	60								100
1021	0	0								0	2	35								0	7300	7501								7400	60	60								100
1023	0	0	0							0	2	2	2							0	7300	2330	1930							7400	40	40	60							100
1025	0	0								0	2	40								0	7300	8001								7400	60	60								100
1027	0	0	0							0	2	2	6							0	7300	30	7300							7400	40	60	60							100
1028	0	0	0							0	2	2	2							0	7300	901	30							7400	60	30	30							100
1029	0	0	0							0	2	35	12							0	7300	7530	7300							7400	40	60	60							100
1030	0	0	0							0	2	36	10							0	7300	7950	7300							7400	50	60	60							100
2001	0	0	0	0						0	2	2	0	2						0	7300	2502	6402	8600						804	50	80	30	5						100
2002	0	0	0	0						0	2	2	0	2						0	7300	2402	6402	8600						804	50	80	30	5						100
2003	0	0	0	0						0	2	2	0	2						0	7300	2602	6402	8600						804	50	80	30	5						100
2004	0	0	0	0						0	2	2	0	2						0	7300	2302	6402	8600						804	50	80	30	5						100
2009	0	0								0	2	2								0	7300	32								7400	40	60								100
2010	0	0								0	2	2								0	7300	332								7400	40	60								100
2011	0	0	0							0	2	2	2							0	7300	304	504							7400	60	30	30							100
2012	0	0	0							0	2	2	2							0	7300	2103	7300							7400	60	30	40							100
2023	0	0	0	0	0	0				0	2	2	2	2	2	0				0	7732	332	3403	2332	7300	1000				7400	50	50	50	50	75	50				100
2024	0	0	0	0	0	0				0	2	2	2	2	2	0				0	334	34	934	2132	7300	1000				7400	50	50	50	50	75	50				100
2025	89	0	0	0	0					0	1	2	2	2	2					0	5503	634	2432	2032	7300					7400	50	35	50	50	75					100
2026	0	0	0	0	0	0				0	2	2	2	0	2	0				0	2232	2632	3002	1134	7300	1000				7400	25	30	35	40	60	50				100
2027	0	0	0	0						0	2	2	0	2						0	7300	305	1105	505						1000	50	50	40	66						100
2028	0	0	0	0	0	0				0	0	2	2	2	2	0				0	806	2205	2005	2303	2503	9301				7300	20	19	23	30	43	50				100
2031	92	0	0	0	0	0	0	0	0	0	2	2	2	2	0	2	34	2	2	0	451	409	9458	8	1232	9752	358	7300	7300	850	100	11	13	14	17	20	25	33	50	100
2032	92	0	0	0	0	0	0	0	0	0	2	2	2	34	2	0	2	2	2	0	451	7734	9458	52	8158	1232	4503	7300	7300	850	100	11	13	14	17	20	25	33	50	100
2033	92	0	0	0	0	0	0	0	0	0	2	34	2	2	31	0	2	2	2	0	451	157	959	409	634	1232	9753	7300	7300	850	100	11	13	14	17	20	25	33	50	100
2034	92	0	0	0	0	0	0	0	0	0	2	31	2	2	2	0	2	2	2	0	451	7951	409	8801	8158	1232	8	7300	7300	850	100	11	13	14	17	20	25	33	50	100
2035	92	0	0	0	0	0	0	0	0	0	2	2	34	2	34	2	2	2	34	34	451	8	358	632	959	4803	451	9458	158	7300	100	11	13	14	17	20	25	30	50	100
2036	0	0	0	0	0	7				0	31	31	31	31	31	0				0	38	2709	2809	3009	2909	1209				809	20	19	23	30	43	50				100
3000	0	0								0	0	2								0	15001	2130								7400	60	60								100
3001	11	0	0							0	5	2	0							2	6101	2132	15001							7300	50	60	30							100
3002	0	0	0							0	2	2	0							0	7300	8032	15001							7400	60	60	60							100
3003	0	0								0	2	2								0	7300	8032								7400	60	60								100
3004	0	0								0	2	2								0	7300	132								7300	80	80								100
3005	0	0								0	2	2								0	7300	132								7400	60	60								100
3006	0	8	0							0	2	0	2							0	7300	15001	7832							7400	80	60	60							100
3007	0	0	0							0	2	2	6							0	7300	7832	7300							7400	50	50	60							100
3008	0	0	0							0	2	2	4							0	7300	32	7300							7400	60	60	60							100
3009	0	0	0	0						0	2	2	31	6						0	7300	332	8704	7300						7400	40	60	60	60						100
3010	0									0	2									0	332									7400	40									100
3011	0	0								0	2	2								0	7300	332								7400	40	40								100
3012	0									0	2									0	932									7400	80									100
3013	0	0								0	2	2								0	7300	932								7400	40	60								100
3014	0	0	0							0	2	2	31							0	7300	132	7300							7400	40	60	60							100
3015	0	0	0							0	2	2	4							0	7300	32	7300							7400	60	60	60							100
3016	0	0	0	0						0	2	2	31	6						0	7300	332	8706	7300						7400	40	60	60	60						100
3017	0									0	36									0	7932									7400	80									100
3018	0	0	0							0	2	36	6							0	7300	7932	7300							7400	40	60	60							100
3019	0									0	2									0	32									7400	80									100
3020	0	0	0							0	2	2	6							0	7300	32	7300							7400	40	60	60							100
3021	0									0	38									0	7632									7400	80									100
3022	0	0								0	2	38								0	7300	7632								7400	40	60								100
3023	0									0	2									0	7532									7400	80									100
3024	0	0								0	2	35								0	7300	7532								7400	40	60								100
3025	0	0	0							0	2	2	4							2	7300	8134	7300							7300	50	60	70							100
3027	0	0								0	2	6								0	7300	7300								7400	50	60								100
4001	0	0	0							0	2	2	2							0	7300	2301	2601							7400	60	40	50							100
4003	0	0								0	2	6								0	7300	7300								850	50	60								100
4005	7	0								0	0	2								0	1250	7300								7400	60	70								100
4007	0	0	0							0	16	38	38							0	7300	3902	7632							7400	80	50	60							100
4009	0	0	0							0	2	2	4							0	7300	102	7300							7400	50	50	50							100
4011	0	0								0	2	2								0	7300	50								7400	50	50								100
4013	0	0	0							0	2	2	2							0	7300	2602	2201							7400	40	30	20							100
4015	0	0								0	2	0								0	7300	1100								7400	60	40								100
4017	0	0	0							0	14	37	2							0	7300	7750	7300							7400	50	60	40							100
4018	0	0								0	2	39								0	7300	7850								7400	50	50								100
4022	11	0	0							0	1	6	2							0	6202	7300	7300							7400	80	60	40							100
4025	0	0	0							0	2	2	4							0	7300	303	7300							7400	50	50	50							100
4027	0	0	0	0						0	2	2	2	2						0	7300	2602	2202	7300						7400	30	40	30	50						100
4037	0	0	0							0	2	2	4							0	7300	303	7300							7400	50	50	50							100
4038	11	0	0							0	1	6	2							0	6202	7300	7300							7400	80	60	40							100
4039	0	0	0	0						0	2	2	2	2						0	7300	2602	2202	7300						7400	30	40	30	50						100
5000	0	8								0	2	2								0	7300	8100								15002	80	50								100
5001	0	8								0	2	2								0	7300	8100								15002	80	50								100
5002	0	0								0	2	2								0	7300	7600								15002	80	50								100
5003	1	1	7							0	2	0	0							0	7300	7400	15001							15002	80	50	50							100
5007	0	0	0							0	38	38	2							0	7300	7630	7300							7400	80	80	80							100
5008	0	0								0	2	35								0	7300	7530								7400	80	50								100
5009	0	0	0							0	2	2	6							0	7300	501	7300							7400	60	30	60							100
5011	0	0								0	2	2								0	7300	30								7400	60	60								100
5013	0	0								0	14	2								0	7300	7300								7400	80	65								100
5014	0	0								0	14	2								0	7300	7300								7400	80	60								100
5015	0	0								0	2	37								0	7300	7732								7400	60	50								100
5016	0	0								0	2	37								0	7300	7732								7400	60	50								100
5017	0	0								0	2	0								2	7300	7400								7300	80	50								100
5018	0	0	0							0	38	38	2							0	7300	7630	7300							7400	80	80	80							100
5022	0	0								0	2	0								0	7300	7400								15002	80	50								100
5023	0	11								0	2	2								2	7300	8130								7300	80	50								100
5024	0	0	0							0	2	0	2							6	7300	7400	2200							2200	80	50	50							100
5027	0	0	0	0						0	2	2	2	2						0	2602	2202	3002	7300						7400	10	15	20	40						100
5029	0	0								0	2	2								0	7300	602								7400	50	50								100
5030	0	0								0	2	35								2	7300	7550								7300	60	50								100
5031	0	0								0	2	2								2	7300	8132								7300	40	50								100
5033	0	0	0							0	2	2	2							0	7300	8132	7300							7400	40	60	80							100
5035	0									0	2									0	7300									850	60									100
5039	0	0	0							0	2	2	2							0	7932	32	7300							7400	20	35	80							100
5040	0	0	0							0	2	2	2							0	132	332	7300							7400	20	35	80							100
5041	0	0	0							0	2	2	2							0	2131	332	7300							7400	20	35	80							100
6001	11	0	0							0	5	2	2							0	6203	7300	8134							7400	50	50	60							100
6003	0	0	0							0	37	37	2							0	4004	7734	7300							7400	30	50	60							100
6005	0	0	0	0						0	2	39	2	39						0	7300	4104	1902	7832						7400	30	40	45	50						100
6007	0	0	0	0						0	2	35	2	35						0	7300	3804	2002	7532						7400	30	40	45	50						100
6013	0	0	0							0	2	2	0							2	7300	304	7400							7300	30	60	20							100
6015	7	0								0	0	2								0	1204	7300								7400	30	80								100
6016	0	0	0	0						0	2	2	0	2						0	7300	2502	6402	8600						804	50	80	30	5						100
6017	0	0	0	0						0	2	2	0	2						0	7300	2402	6402	8600						804	50	80	30	5						100
6018	0	0	0	0						0	2	2	0	2						0	7300	2602	6402	8600						804	50	80	30	5						100
6019	0	0	0	0						0	2	2	0	2						0	7300	2302	6402	8600						804	50	80	30	5						100
6021	7	0	0	0						0	2	2	2	6						0	50	7300	34	7300						7400	50	60	40	40						100
6023	0	0	0	0						0	2	2	2	6						0	7300	2603	2203	7300						7400	40	40	40	40						100
6026	0	0	0	0						0	2	2	0	2						0	7300	2502	6402	8600						804	50	80	30	5						100
6027	0	0	0	0						0	2	2	0	2						0	7300	2402	6402	8600						804	50	80	30	5						100
6028	0	0	0	0						0	2	2	0	2						0	7300	2602	6402	8600						804	50	80	30	5						100
6029	0	0	0	0						0	2	2	0	2						0	7300	2302	6402	8600						804	50	80	30	5						100
7000	0	0	0	0	0					0	2	2	2	2	2					0	1930	1932	1930	2332	2330					7400	30	40	50	60	70					100
7001	11	0	0	0						0	5	2	2	2						0	6102	7300	2532	2132						7400	50	40	40	60						100
7002	0	0	0							0	2	36	2							0	7300	7932	7300							7400	40	60	60							100
7003	0	0	0							0	38	38	2							0	7300	7632	7300							7400	40	60	40							100
7004	0	0	0							0	2	2	2							0	7300	2032	2432							7400	40	40	40							100
7005	0	0	0							0	2	2	2							0	7300	2032	2432							7400	40	40	40							100
7006	0	0	0							0	2	2	6							2	932	632	7300							7300	30	50	60							100
7007	0	0	0							0	2	2	6							2	932	632	7300							7300	30	50	60							100
7009	0	0								0	35	2								0	7550	7300								7400	50	50								100
7011	0	0								0	2	2								2	7300	8134								7300	40	50								100
7013	0	0	0							0	2	40	40							0	7300	8050	4302							7400	40	50	30							100
7015	0	0	0							0	2	2	20							0	7300	8132	8132							7400	50	50	60							100
7017	0	0	0							0	2	37	14							0	7300	7702	7300							7400	50	50	50							100
7019	0	0	0							0	2	2	4							0	7300	302	7300							7400	50	60	50							100
7021	0	0	0							0	2	39	18							0	7300	7850	2301							7400	50	60	50							100
7023	0	0	0							0	36	36	6							0	7300	7902	7300							7400	50	50	50							100
7025	0	0	0							0	2	31	2							2	7300	604	7400							7300	40	30	35							100
7027	0	0	0							0	2	2	2							0	7300	2503	2103							7400	40	50	50							100
7028	0	0	0							0	2	2	2							0	7932	32	7300							7400	30	30	70							100
7029	0	0	0	0						0	2	2	35	2						0	2232	2632	7532	7300						7400	20	20	20	60						100
8001	0	0								0	2	2								0	7300	603								7400	60	35								100
8003	0	0	0							0	2	2	2							0	7300	2302	1902							7400	50	40	30							100
8004	0	0	0							0	2	2	2							0	7300	103	503							7400	50	50	30							100
8005	0									0	2									0	7300									7400	80									100
8007	0	0								0	31	2								2	7300	103								7300	50	50								100
8009	0	0	0	0						0	2	2	2	2						0	7300	2402	2401	2400						7400	40	40	40	40						100
8011	0									0	2									0	7300									850	60									100
8013	0	0	0	0						0	2	2	2	2						2	7300	2101	2501	2901						7300	60	50	40	30						100
8015	0	0	0	0						0	2	2	2	37						0	7300	2601	2602	4003						7400	50	50	40	30						100
8017	0	0								0	2	2								0	7300	303								7400	50	50								100
8019	0	0	0							0	2	2	0							0	7300	2301	1000							7400	30	50	50							100
8021	0	0	0							0	2	36	36							0	7300	4202	7950							7400	40	50	50							100
8023	27	0	0							0	0	2	6							0	9302	7300	7300							7400	80	50	60							100
8025	0	0	0							0	2	35	10							0	7300	7550	7300							7400	50	50	50							100
8027	0	0	0	0						0	2	2	2	2						0	7300	2502	2501	2901						7400	30	50	50	50						100
8029	0	0	0							0	43	6	2							0	5502	7300	7300							7400	50	50	50							100
8031	0	0	0							0	2	2	6							0	7300	32	7300							7400	50	60	50							100
8033	0	0								0	42	2								0	6002	7300								7400	50	50								100
8035	11	0								0	5	2								0	6202	7300								1000	50	70								100
8037	11	0								0	41	2								0	6502	7300								7400	50	50								100
8039	0	0	0							0	38	38	38							2	7300	3902	501							7300	50	50	20							100
8041	0	0	0							0	2	40	40							0	7300	4302	8050							7400	30	50	50							100
8055	0	0								0	2	2								0	7300	930								7400	50	60								100
8056	7	0								0	0	2								0	1250	7300								7400	60	70								100
8058	0	0	0							0	2	2	2							0	7300	2401	2001							7400	30	50	50							100
8060	0	0								0	6	2								0	7300	7300								7400	60	60								100
8062	0	0	0							0	2	39	18							0	7300	7832	7300							7400	50	50	60							100
8064	0	0								0	2	2								0	7300	2601								7400	60	40								100
8069	0	0								0	2	2								0	902	7300								7400	60	60								100
8071	0	0	0							0	2	6	2							0	7300	602	602							7400	50	40	40							100
8072	0	0								0	2	2								0	7300	102								15002	80	50								100
8073	0	0								0	2	6								0	7300	7300								7400	40	60								100
8074	0	0								0	2	2								0	7300	632								7400	60	60								100
8075	0	0	0							0	2	0	2							2	7300	7400	7832							7300	60	30	60							100
8076	0	0	0							0	2	40	40							0	7300	8050	4302							7400	40	50	30							100
8077	0	0								0	2	2								0	7300	302								7400	40	60								100
9000	0	0								0	2	2								0	7300	7800								15002	80	50								100
9001	0	0								0	2	2								0	7300	7800								15002	80	50								100
9002	0	0								0	2	2								0	7300	7800								15002	80	50								100
9003	0	8								0	2	0								0	7300	1200								15002	80	50								100
9004	0	8								0	2	0								0	7300	1200								15002	80	50								100
9005	0	0	8	0	0					0	2	0	2	2	6					0	7300	7400	8500	303	503					7400	60	40	10	50	50					100
9006	0	0	0							0	2	0	2							2	7300	7400	30							7300	80	50	50							100
9007	0	0	0							0	2	0	2							2	7300	7400	30							7300	80	50	50							100
9008	0	0	0							0	2	0	2							2	7300	7400	901							7300	80	50	50							100
9009	0	0	27							0	2	0	0							0	7300	7400	15001							15002	80	50	80							100
9012	0	0	0	0	0	0				0	2	0	2	2	2	2				0	7300	7400	1932	2332	2701	3102				15002	50	50	50	50	50	50				100
9013	0	0	7							0	2	0	0							0	7300	7400	15001							15002	80	50	30							100
9014	0	0	0							0	2	0	2							2	7300	7400	30							7300	80	50	50							100
9015	0	0	0	0						0	2	2	2	0						2	7300	30	601	7400						7300	50	50	50	50						100
9016	0	1	0	0	0	0				0	2	0	2	2	2	2				2	7300	7400	2232	2632	3001	3102				7300	50	50	50	50	50	50				100
9017	0	0								0	2	2								0	7300	32								7400	80	50								100
9018	0	0	0							0	2	2	0							2	7300	102	15002							7300	60	60	30							100
9019	0	0								0	2	2								0	7300	7801								7400	80	50								100
9020	0	0								0	2	2								0	7300	102								15002	80	50								100
9021	8	0	0	0	7					0	2	2	2	2	0					0	8200	7300	103	8103	1250					7400	80	60	60	60	60					100
9022	0	0	7	0	0	0				0	2	2	0	2	6	0				0	7300	303	1250	501	7300	7400				7300	50	60	30	60	60	60				100
9023	0	0	0	0	0					0	2	0	2	6	2					2	7300	7400	101	7300	500					7300	80	20	50	60	60					100
9024	25	8	0	0	0					0	0	0	2	2	2					0	9301	6204	7300	2702	2802					850	90	60	15	60	60					100
9025	0	0	0	8						0	2	2	2	0						0	7300	103	8103	1203						7400	60	60	60	60						100
9026	0	0	0	2	0					0	2	2	6	0	2					0	7300	7801	7300	1203	501					7400	60	60	60	80	60					100
9038	0	0								0	2	2								6	7300	101								7300	60	60								100
9039	0	0	0							0	2	38	35							4	7300	7632	7532							7300	40	60	70							100
9042	0	0	0							0	2	2	4							0	7300	8132	7300							850	60	60	60							100
9043	0	0	0							0	2	2	4							0	7300	502	7300							850	60	60	60							100
9044	0	0	0							0	2	2	4							0	7300	602	7300							850	60	60	60							100
9045	0	0	0							0	2	2	2							2	7300	101	8132							7300	60	60	60							100
9046	0	0	0							0	2	2	2							0	7300	2430	3900							7400	80	60	60							100
9047	0	0	0							0	2	2	2							0	7300	2101	2501							7400	40	60	60							100
9048	8	0	0	8	0	0				0	0	2	0	2	2	2				2	1250	7300	7400	8501	304	504				7300	25	40	40	10	60	50				100
9049	0	0	0	0						0	2	2	6	2						6	7300	8132	7300	132						7300	40	60	60	60						100
