51		51	-1	-1	511	512	513	514	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52		52	-1	-1	521	522	523	524	525	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53		53	-1	-1	531	532	533	534	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60		60	-1	-1	601	602	603	604	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61		61	-1	-1	611	612	613	614	615	616	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62		62	-1	-1	621	622	623	624	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63		63	-1	-1	631	632	633	634	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70		70	-1	-1	701	702	703	704	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71		71	-1	-1	711	712	713	714	715	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72		72	-1	-1	721	722	723	724	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80		80	-1	-1	801	802	803	804	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81		81	-1	-1	811	812	813	814	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82		82	-1	-1	821	822	823	824	942	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83		83	-1	-1	831	832	833	834	835	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90		90	-1	-1	901	902	903	904	905	906	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91		91	-1	-1	911	912	913	914	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92		92	-1	-1	921	922	923	924	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93		93	-1	-1	931	932	933	934	935	936	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ラージガーゴイル		98	-1	-1	941	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ボストレント		99	-1	-1	941	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_all		105	-1	-1	1000	1001	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ミミック		611	-1	-1	10000	10001	10002	10003	10004	0	0	0	0	0	50	50	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
用ミミック		612	-1	-1	10002	10003	10004	10001	10000	0	0	0	0	0	50	50	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
レアミミック		613	-1	-1	10005	10006	10007	10008	10009	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP10		950	-1	-1	950	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP20		951	-1	-1	951	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP30		952	-1	-1	952	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP40		953	-1	-1	953	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP50		954	-1	-1	954	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP60		955	-1	-1	955	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP70		956	-1	-1	956	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP80		957	-1	-1	957	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP90		958	-1	-1	958	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVUP100		959	-1	-1	959	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
てすと		960	-1	-1	959	958	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
こってり		999	-1	-1	999	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_242_1	0,5,2,6,3,7,4,8,1,9	1000	-1	-1	1000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_242_1/3	0,5,2,6,3,7,4,8,1,9	1001	-1	-1	1001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_242_3/5	0,5,2,6,3,7,4,8,1,9	1002	-1	-1	1002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_801_1	0,5,2,6,3,7,4,8,1,9	1003	-1	-1	1003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_801_1/3	0,5,2,6,3,7,4,8,1,9	1004	-1	-1	1004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_801_3/5	0,5,2,6,3,7,4,8,1,9	1005	-1	-1	1005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_802_3/4	0,5,2,6,3,7,4,8,1,9	1006	-1	-1	1006	1004	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_21_1	0,5,2,6,3,7,4,8,1,9	1007	-1	-1	1008	1007	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_21_4/6	0,5,2,6,3,7,4,8,1,9	1008	-1	-1	1008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_314_1	0,5,2,6,3,7,4,8,1,9	1009	-1	-1	1010	1009	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_314_6/8	0,5,2,6,3,7,4,8,1,9	1010	-1	-1	1010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_401_1	0,5,2,6,3,7,4,8,1,9	1011	-1	-1	1012	1011	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_401_5/7	0,5,2,6,3,7,4,8,1,9	1012	-1	-1	1012	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_1/3	0,5,2,6,3,7,4,8,1,9	1013	-1	-1	1013	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_4/6	0,5,2,6,3,7,4,8,1,9	1014	-1	-1	1014	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_7/9	0,5,2,6,3,7,4,8,1,9	1015	-1	-1	1015	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_242&801_1/3	0,5,2,6,3,7,4,8,1,9	1016	-1	-1	1001	1004	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_21_4/6&242_3/5	0,5,2,6,3,7,4,8,1,9	1017	-1	-1	1008	1002	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_314_6/8&401_4/6	0,5,2,6,3,7,4,8,1,9	1018	-1	-1	1010	1012	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_1/3&801_3/5	0,5,2,6,3,7,4,8,1,9	1019	-1	-1	1013	1005	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_4/6&801_3/5	0,5,2,6,3,7,4,8,1,9	1020	-1	-1	1014	1005	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_404_1&10/13	0,5,2,6,3,7,4,8,1,9	1021	-1	-1	1016	1017	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_831_1&9/12	0,5,2,6,3,7,4,8,1,9	1022	-1	-1	1018	1019	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_405_10/13&831_9/12	0,5,2,6,3,7,4,8,1,9	1023	-1	-1	1017	1019	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_312_1&12/15	0,5,2,6,3,7,4,8,1,9	1024	-1	-1	1021	1020	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_411_1&12/15	0,5,2,6,3,7,4,8,1,9	1025	-1	-1	1023	1022	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_312&411_12/15	0,5,2,6,3,7,4,8,1,9	1026	-1	-1	1021	1023	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_422_1&13/16	0,5,2,6,3,7,4,8,1,9	1027	-1	-1	1025	1024	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_802_1&13/16	0,5,2,6,3,7,4,8,1,9	1028	-1	-1	1027	1026	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_422&802_13/16	0,5,2,6,3,7,4,8,1,9	1029	-1	-1	1025	1027	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_821_10/15	0,5,2,6,3,7,4,8,1,9	1030	-1	-1	1028	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100_312&313_14/16		1031	-1	-1	1029	1030	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401_2005_56/58		2001	-1	-1	2001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401_2006_56/58		2002	-1	-1	2002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401_2007_56/58		2003	-1	-1	2003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401_2008_56/58		2004	-1	-1	2004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401_2005/8_56/58		2005	-1	-1	2001	2002	2003	2004	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301_2005_56/58		2006	-1	-1	2005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301_2006_56/58		2007	-1	-1	2006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301_2007_56/58		2008	-1	-1	2007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301_2008_56/58		2009	-1	-1	2008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301_2005/8_56/58		2010	-1	-1	2005	2006	2007	2008	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302_631&633_32/34		2011	-1	-1	2009	2010	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101_2038&2039_60/62	6,7,1,2,3,4,5,8,9,0	2012	-1	-1	2011	2012	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15572_A		2013	-1	-1	2023	2024	2025	2026	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11032_2033&2034_68/70	6,7,1,2,3,4,5,8,9,0	2014	-1	-1	2033	2034	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11032_4elemental	1,2,8,9,0,3,4,5,6,7	2016	-1	-1	2037	2038	2039	2040	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
11032_ningen	0,1,2,3,4,5,6,7,8,9	2017	-1	-1	2041	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11032_pure	0,1,2,3,4,5,6,7,8,9	2018	-1	-1	2042	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
300_23_1&15/17	0,5,1,2,6,7,3,8,4,9	3000	-1	-1	3000	3001	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_23_15/17	0,5,1,2,6,7,3,8,4,9	3001	-1	-1	3001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_204_1&15/17	5,0,6,1,7,2,8,3,9,4	3002	-1	-1	3002	3003	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_204_15/17	5,0,6,1,7,2,8,3,9,4	3003	-1	-1	3003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_321_1&16/18	5,1,2,6,7,9,8,4,3	3004	-1	-1	3004	3005	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_321_16/18	5,1,2,6,7,9,8,4,3	3005	-1	-1	3005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_434_1&16/18	6,7,8,9,5,0,1,2,3,4	3006	-1	-1	3006	3007	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_434_16/18	6,7,8,9,5,0,1,2,3,4	3007	-1	-1	3007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_821_17/19	6,1,7,2,5,0,3,8,4,9	3008	-1	-1	3008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_822_17/19	5,6,7,1,2,0,3,8,4,9	3009	-1	-1	3008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_23&204_15/17	0,1,2,6,7,5,8,9,3,4	3010	-1	-1	3001	3003	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_321&433_15/17	5,6,7,0,1,2,8,9,3,4	3011	-1	-1	3005	3007	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_821&822_16/19	5,1,2,8,9,6,7,3,4,0	3012	-1	-1	3008	3009	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_633_1&17/29	6,7,5,0,1,2,8,9,3,4	3013	-1	-1	3010	3011	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_633_17/29	6,7,5,0,1,2,8,9,3,4	3014	-1	-1	3011	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_833_1&17/19	0,5,1,6,2,7,4,9,3,8	3015	-1	-1	3012	3013	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_833_17/19	0,5,1,6,2,7,4,9,3,8	3016	-1	-1	3013	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_633&833_17/29	5,6,7,1,0,2,3,4,8,9	3017	-1	-1	3011	3013	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_823_18/20	5,0,8,3,9,4,6,1,7,2	3018	-1	-1	3014	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_821_18/20	5,0,8,3,9,4,6,1,7,2	3019	-1	-1	3015	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_822_18/20	5,0,8,3,9,4,6,1,7,2	3020	-1	-1	3016	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_821&822_18/20	5,0,8,3,9,4,6,1,7,2	3021	-1	-1	3015	3016	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_432_1&19/21	1,0,2,5,6,7,8,9,3,4	3022	-1	-1	3017	3018	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_432_19/21	1,0,2,5,6,7,8,9,3,4	3023	-1	-1	3018	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_433_1&19/21	1,0,2,5,6,7,8,9,3,4	3024	-1	-1	3019	3020	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_433_19/21	1,0,2,5,6,7,8,9,3,4	3025	-1	-1	3020	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_432&433_19/21	1,0,2,5,6,7,8,9,3,4	3026	-1	-1	3018	3020	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_301_1&20/22	5,6,7,0,1,2,8,9,3,4	3027	-1	-1	3021	3022	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_301_20/22	5,6,7,0,1,2,8,9,3,4	3028	-1	-1	3022	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_303_1&20/22	5,6,7,0,1,2,8,9,3,4	3029	-1	-1	3023	3024	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_303_20/22	5,6,7,0,1,2,8,9,3,4	3030	-1	-1	3024	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_301&303_20/22	5,6,7,0,1,2,8,9,3,4	3031	-1	-1	3022	3024	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_251_48/51	5,6,7,8,9,0,1,2,3,4	3032	-1	-1	3025	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_723_1	0,1,2,3,4,5,6,7,8,9	3033	-1	-1	3027	3026	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_723_48/51	0,1,2,3,4,5,6,7,8,9	3034	-1	-1	3027	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300_251&723_48/51		3035	-1	-1	3025	3027	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_412_1&23/25	1,2,3,4,0,5,6,7,8,9	4000	-1	-1	4001	4000	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_412_23/25	1,2,3,4,0,5,6,7,8,9	4001	-1	-1	4001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_803_1&23/25	8,3,9,4,5,0,6,1,7,2	4002	-1	-1	4003	4002	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_803_23/25	8,3,9,4,5,0,6,1,7,2	4003	-1	-1	4003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_412&803_23/25	5,0,6,1,7,2,8,3,9,4	4004	-1	-1	4001	4003	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_724_1&24/26	5,6,7,8,9,0,1,2,3,4	4005	-1	-1	4005	4004	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_724_24/26	5,6,7,8,9,0,1,2,3,4	4006	-1	-1	4005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_832_1&24/26	3,4,5,8,9,1,2,0,6,7	4007	-1	-1	4007	4006	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_832_24/26	3,4,5,8,9,1,2,0,6,7	4008	-1	-1	4007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_724&832_24/26		4009	-1	-1	4005	4007	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_34_1	5,6,7,0,1,2,8,9,3,4	4010	-1	-1	4009	4008	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_34_25/27	5,6,7,0,1,2,8,9,3,4	4011	-1	-1	4009	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_34_25/27&832_24/26		4012	-1	-1	4007	4009	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_315_1	5,6,7,0,1,2,8,9,3,4	4013	-1	-1	4011	4010	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_315_26/28	5,6,7,0,1,2,8,9,3,4	4014	-1	-1	4011	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_404_1	0,1,2,5,6,7,3,4,8,9	4015	-1	-1	4019	4012	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_404_26/28	0,1,2,5,6,7,3,4,8,9	4016	-1	-1	4013	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400_315&404_26/28	5,6,7,0,1,2,8,9,3,4	4017	-1	-1	4011	4013	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
