#關都地區(820230)
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	14	6	14	6	14	6	14	6	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	22	12	22	12	22	12	22	12	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	22	13	22	13	22	13	22	13	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	23	6	23	6	23	6	23	6	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	21	4	21	4	21	4	21	4	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	18	3	18	3	18	3	18	3	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	17	16	17	16	17	16	17	16	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#深灰市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	67	6	67	6	67	6	67	6	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	66	6	66	6	66	6	66	6	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	74	12	74	12	74	12	74	12	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	74	13	74	13	74	13	74	13	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	75	6	75	6	75	6	75	6	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	73	4	73	4	73	4	73	4	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	70	3	70	3	70	3	70	3	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	69	16	69	16	69	16	69	16	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#華藍市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	119	6	119	6	119	6	119	6	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	118	6	118	6	118	6	118	6	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	126	12	126	12	126	12	126	12	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	126	13	126	13	126	13	126	13	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	127	6	127	6	127	6	127	6	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	125	4	125	4	125	4	125	4	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	122	3	122	3	122	3	122	3	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	121	16	121	16	121	16	121	16	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#枯葉市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	15	50	15	50	15	50	15	50	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	14	50	14	50	14	50	14	50	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	22	56	22	56	22	56	22	56	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	22	57	22	57	22	57	22	57	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	23	50	23	50	23	50	23	50	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	21	48	21	48	21	48	21	48	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	18	47	18	47	18	47	18	47	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	17	60	17	60	17	60	17	60	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#紫苑鎮中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	67	50	67	50	67	50	67	50	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	66	50	66	50	66	50	66	50	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	74	56	74	56	74	56	74	56	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	74	57	74	57	74	57	74	57	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	75	50	75	50	75	50	75	50	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	73	48	73	48	73	48	73	48	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	70	47	70	47	70	47	70	47	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	69	60	69	60	69	60	69	60	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#玉虹市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	119	50	119	50	119	50	119	50	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	118	50	118	50	118	50	118	50	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	126	56	126	56	126	56	126	56	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	126	57	126	57	126	57	126	57	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	127	50	127	50	127	50	127	50	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	125	48	125	48	125	48	125	48	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	122	47	122	47	122	47	122	47	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	121	60	121	60	121	60	121	60	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#淺紅市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	15	94	15	94	15	94	15	94	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	14	94	14	94	14	94	14	94	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	22	100	22	100	22	100	22	100	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	22	101	22	101	22	101	22	101	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	23	94	23	94	23	94	23	94	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	21	92	21	92	21	92	21	92	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	18	91	18	91	18	91	18	91	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	17	104	17	104	17	104	17	104	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#金黃市中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	67	94	67	94	67	94	67	94	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	66	94	66	94	66	94	66	94	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	74	100	74	100	74	100	74	100	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	74	101	74	101	74	101	74	101	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	75	94	75	94	75	94	75	94	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	73	92	73	92	73	92	73	92	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	70	91	70	91	70	91	70	91	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	69	104	69	104	69	104	69	104	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#紅蓮鎮中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	119	94	119	94	119	94	119	94	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	118	94	118	94	118	94	118	94	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	126	100	126	100	126	100	126	100	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	126	101	126	101	126	101	126	101	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	127	94	127	94	127	94	127	94	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Judgeman	鑑定君莎	0	820231	0	1	1	0	20231	125	92	125	92	125	92	125	92	1	1000	6	14554	0	1	0	100
Bankman	銀行電腦	0	820231	0	1	1	0	20231	122	91	122	91	122	91	122	91	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	121	104	121	104	121	104	121	104	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
#月見山中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	67	138	67	138	67	138	67	138	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	66	138	66	138	66	138	66	138	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	74	144	74	144	74	144	74	144	1	60000	0	14159	0	1	0	5|100
#岩山隧道中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	119	138	119	138	119	138	119	138	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	118	138	118	138	118	138	118	138	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	126	144	126	144	126	144	126	144	1	60000	0	14159	0	1	0	5|100
#石英高原中心
Windowhealer	護士喬伊	0	820231	0	1	1	0	20231	22	138	22	138	22	138	22	138	1	60000	4	14090	0	1	0	100
Windowhealer2	資深喬伊	0	820231	0	1	1	0	20231	21	138	21	138	21	138	21	138	1	60000	4	14158	0	1	0	100|50
Injurydoctor	醫師喬伊	0	820231	0	1	1	0	20231	26	144	26	144	26	144	26	144	1	60000	0	14159	0	1	0	5|100
Spiritman	祭司喬伊	0	820231	0	1	1	0	20231	26	145	26	145	26	145	26	145	1	1000	0	14151	0	1	0	100|990001|990002|990003|990004|990005|990006|990007|990008|990009|990010
Petshop	寵物君莎	0	820231	0	1	1	0	20231	27	138	27	138	27	138	27	138	1	60000	0	14555	0	1	0	10|80015|80016|80017|80018|
Bankman	銀行電腦	0	820231	0	1	1	0	20231	23	140	23	140	23	140	23	140	1	60000	0	1	0	1	0	
Timecard	打卡飼育	0	820231	0	1	1	0	20231	21	148	21	148	21	148	21	148	1	60000	0	14107	0	1	0	80007|80008|80009|80010|80011|80012|80013|80014|
